text,label
理解,"['NA', 'jiě']"
理解力,"['NA', 'jiě', 'NA']"
理论,"['NA', 'lùn']"
理论基础,"['NA', 'lùn', 'NA', 'NA']"
理论贡献,"['NA', 'lùn', 'NA', 'NA']"
琉球王国,"['NA', 'NA', 'wáng', 'NA']"
琉璃塔,"['NA', 'NA', 'tǎ']"
琉璃瓦,"['NA', 'NA', 'wǎ']"
琉璃苣,"['NA', 'NA', 'jù']"
琐罗亚斯德,"['NA', 'luó', 'NA', 'NA', 'NA']"
琐罗亚斯特,"['NA', 'luó', 'NA', 'NA', 'NA']"
琴斯托霍瓦,"['NA', 'NA', 'NA', 'NA', 'wǎ']"
琴瑟不调,"['NA', 'NA', 'NA', 'tiáo']"
琴瑟和鸣,"['NA', 'NA', 'hé', 'NA']"
琵琶行,"['NA', 'NA', 'xíng']"
琼中,"['NA', 'zhōng']"
琼中县,"['NA', 'zhōng', 'NA']"
琼中黎族苗族自治县,"['NA', 'zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
琼山区,"['NA', 'NA', 'qū']"
琼山市,"['NA', 'NA', 'shì']"
琼斯顿,"['NA', 'NA', 'dùn']"
琼浆玉液,"['NA', 'jiāng', 'NA', 'NA']"
琼海市,"['NA', 'NA', 'shì']"
琼结,"['NA', 'jié']"
琼结县,"['NA', 'jié', 'NA']"
琅玡区,"['NA', 'NA', 'qū']"
瑜伽,"['NA', 'jiā']"
瑜伽宗,"['NA', 'jiā', 'NA']"
瑞丽,"['NA', 'lì']"
瑞士卷,"['NA', 'NA', 'juǎn']"
瑞士法郎,"['NA', 'NA', 'NA', 'láng']"
瑞安市,"['NA', 'NA', 'shì']"
瑞典语,"['NA', 'NA', 'yǔ']"
瑞昌市,"['NA', 'NA', 'shì']"
瑞氏染料,"['NA', 'shì', 'NA', 'NA']"
瑞色,"['NA', 'sè']"
瑞金市,"['NA', 'NA', 'shì']"
瑟瑟发抖,"['NA', 'NA', 'fā', 'NA']"
瑟缩,"['NA', 'suō']"
瑰丽,"['NA', 'lì']"
瑰奇,"['NA', 'qí']"
瑶海区,"['NA', 'NA', 'qū']"
璧还,"['NA', 'huán']"
瓜分,"['NA', 'fēn']"
瓜德罗普,"['NA', 'NA', 'luó', 'NA']"
李下不整冠,"['NA', 'NA', 'NA', 'NA', 'guān']"
瓜葛,"['NA', 'gé']"
瓜达卡纳尔岛,"['NA', 'NA', 'kǎ', 'NA', 'NA', 'NA']"
瓜达卡纳尔战役,"['NA', 'NA', 'kǎ', 'NA', 'NA', 'NA', 'NA']"
瓜达拉马,"['NA', 'NA', 'lā', 'NA']"
瓜达拉马山,"['NA', 'NA', 'lā', 'NA', 'NA']"
瓦利,"['wǎ', 'NA']"
瓦加杜古,"['wǎ', 'NA', 'NA', 'NA']"
瓦匠,"['wǎ', 'NA']"
瓦器,"['wǎ', 'NA']"
瓦城,"['wǎ', 'NA']"
瓦尔德,"['wǎ', 'NA', 'NA']"
瓦尔特,"['wǎ', 'NA', 'NA']"
瓦尔纳,"['wǎ', 'NA', 'NA']"
瓦尔达克,"['wǎ', 'NA', 'NA', 'NA']"
瓦工,"['wǎ', 'NA']"
瓦德瑟,"['wǎ', 'NA', 'NA']"
瓦德西,"['wǎ', 'NA', 'NA']"
瓦房店,"['wǎ', 'NA', 'NA']"
瓦斯,"['wǎ', 'NA']"
瓦楞,"['wǎ', 'NA']"
瓦特,"['wǎ', 'NA']"
瓦砚,"['wǎ', 'NA']"
瓦罕走廊,"['wǎ', 'NA', 'NA', 'NA']"
瓦砾,"['wǎ', 'NA']"
瓦萨比,"['wǎ', 'NA', 'NA']"
瓦赫基尔河,"['wǎ', 'NA', 'NA', 'NA', 'NA']"
瓮中之鳖,"['NA', 'zhōng', 'NA', 'NA']"
瓮中捉鳖,"['NA', 'zhōng', 'NA', 'NA']"
瓯海区,"['NA', 'NA', 'qū']"
瓶塞,"['NA', 'sāi']"
瓶颈,"['NA', 'jǐng']"
甄别,"['NA', 'bié']"
甄别考试,"['NA', 'bié', 'NA', 'NA']"
甄综,"['NA', 'zōng']"
甄陶,"['NA', 'táo']"
甘井子区,"['NA', 'NA', 'NA', 'qū']"
甘南,"['NA', 'nán']"
甘南县,"['NA', 'nán', 'NA']"
甘南州,"['NA', 'nán', 'NA']"
甘地,"['NA', 'dì']"
甘孜藏族自治州,"['NA', 'NA', 'zàng', 'NA', 'NA', 'NA', 'NA']"
甘州区,"['NA', 'NA', 'qū']"
甘巴里,"['NA', 'NA', 'lǐ']"
甘肃省,"['NA', 'NA', 'shěng']"
甘蓝,"['NA', 'lán']"
甘蓝菜,"['NA', 'lán', 'NA']"
甘言蜜语,"['NA', 'NA', 'NA', 'yǔ']"
甘谷,"['NA', 'gǔ']"
甘谷县,"['NA', 'gǔ', 'NA']"
甘露糖醇,"['NA', 'lù', 'NA', 'NA']"
甘露醇,"['NA', 'lù', 'NA']"
甚巨,"['shèn', 'NA']"
甚微,"['shèn', 'NA']"
甚感诧异,"['shèn', 'NA', 'NA', 'NA']"
甚或,"['shèn', 'NA']"
甚浓,"['shèn', 'NA']"
甚而,"['shèn', 'NA']"
甚至,"['shèn', 'NA']"
甚至于,"['shèn', 'NA', 'NA']"
甚钜,"['shèn', 'NA']"
甚高频,"['shèn', 'NA', 'NA']"
甜头,"['NA', 'tou']"
甜橙,"['NA', 'chéng']"
甜甜圈,"['NA', 'NA', 'quān']"
甜言密语,"['NA', 'NA', 'NA', 'yǔ']"
甜言美语,"['NA', 'NA', 'NA', 'yǔ']"
甜言蜜语,"['NA', 'NA', 'NA', 'yǔ']"
甜酒酿,"['NA', 'NA', 'niàng']"
甜食,"['NA', 'shí']"
死于安乐,"['NA', 'NA', 'NA', 'lè']"
生产单位,"['NA', 'NA', 'dān', 'NA']"
生产关系,"['NA', 'NA', 'NA', 'xì']"
生产率,"['NA', 'NA', 'lǜ']"
生产要素,"['NA', 'NA', 'yào', 'NA']"
生儿育女,"['NA', 'NA', 'yù', 'NA']"
生化,"['NA', 'huà']"
生化学,"['NA', 'huà', 'NA']"
生化武器,"['NA', 'huà', 'NA', 'NA']"
生卒年,"['NA', 'zú', 'NA']"
生卒年月,"['NA', 'zú', 'NA', 'NA']"
生发,"['NA', 'fā']"
生发剂,"['NA', 'fà', 'NA']"
生吞活剥,"['NA', 'NA', 'NA', 'bō']"
生员,"['NA', 'yuán']"
战斗不止,"['NA', 'dòu', 'NA', 'NA']"
生命周期,"['NA', 'NA', 'NA', 'qī']"
生态友好型,"['NA', 'NA', 'NA', 'hǎo', 'NA']"
生态圈,"['NA', 'NA', 'quān']"
生态学家,"['NA', 'NA', 'NA', 'jiā']"
生态系统,"['NA', 'NA', 'xì', 'NA']"
生意经,"['NA', 'NA', 'jīng']"
生拉活扯,"['NA', 'lā', 'NA', 'NA']"
生日卡,"['NA', 'NA', 'kǎ']"
生日快乐,"['NA', 'NA', 'NA', 'lè']"
生日贺卡,"['NA', 'NA', 'NA', 'kǎ']"
生有权,"['NA', 'yǒu', 'NA']"
生杀大权,"['NA', 'NA', 'dà', 'NA']"
生死关头,"['NA', 'NA', 'NA', 'tóu']"
生死肉骨,"['NA', 'NA', 'NA', 'gǔ']"
生殖,"['NA', 'zhí']"
生殖力,"['NA', 'zhí', 'NA']"
生殖器,"['NA', 'zhí', 'NA']"
生殖器官,"['NA', 'zhí', 'NA', 'NA']"
生殖细胞,"['NA', 'zhí', 'NA', 'NA']"
生殖腺,"['NA', 'zhí', 'NA']"
生殖轮,"['NA', 'zhí', 'NA']"
生活作风,"['NA', 'NA', 'zuò', 'NA']"
生活阔绰,"['NA', 'NA', 'NA', 'chuò']"
生父,"['NA', 'fù']"
生父母,"['NA', 'fù', 'NA']"
生物传感器,"['NA', 'NA', 'chuán', 'NA', 'NA']"
生物体,"['NA', 'NA', 'tǐ']"
生物分析法,"['NA', 'NA', 'fēn', 'NA', 'NA']"
生物剂量仪,"['NA', 'NA', 'NA', 'liàng', 'NA']"
生物化学,"['NA', 'NA', 'huà', 'NA']"
生物化学站剂,"['NA', 'NA', 'huà', 'NA', 'NA', 'NA']"
生物反应器,"['NA', 'NA', 'NA', 'yìng', 'NA']"
生物圈,"['NA', 'NA', 'quān']"
生物多元化,"['NA', 'NA', 'NA', 'NA', 'huà']"
生物大灭绝,"['NA', 'NA', 'dà', 'NA', 'NA']"
生物学家,"['NA', 'NA', 'NA', 'jiā']"
生物弹药,"['NA', 'NA', 'dàn', 'NA']"
生物技术,"['NA', 'NA', 'NA', 'shù']"
生物晶片,"['NA', 'NA', 'NA', 'piàn']"
生物气体,"['NA', 'NA', 'NA', 'tǐ']"
生物活化性,"['NA', 'NA', 'NA', 'huà', 'NA']"
生物量,"['NA', 'NA', 'liàng']"
生物高分子,"['NA', 'NA', 'NA', 'fēn', 'NA']"
生理假,"['NA', 'NA', 'jià']"
生理学家,"['NA', 'NA', 'NA', 'jiā']"
生番,"['NA', 'fān']"
生石灰,"['NA', 'shí', 'NA']"
生离死别,"['NA', 'NA', 'NA', 'bié']"
生米做成熟饭,"['NA', 'NA', 'NA', 'NA', 'shú', 'NA']"
生米熟饭,"['NA', 'NA', 'shú', 'NA']"
生米煮成熟饭,"['NA', 'NA', 'NA', 'NA', 'shú', 'NA']"
生耗氧量,"['NA', 'NA', 'NA', 'liàng']"
生肖,"['NA', 'xiào']"
生育,"['NA', 'yù']"
生育能力,"['NA', 'yù', 'NA', 'NA']"
生苔,"['NA', 'tái']"
生词语,"['NA', 'NA', 'yǔ']"
生财有道,"['NA', 'NA', 'yǒu', 'NA']"
生辰八字,"['NA', 'NA', 'bā', 'NA']"
生还,"['NA', 'huán']"
生还者,"['NA', 'huán', 'NA']"
生长,"['NA', 'zhǎng']"
生长激素,"['NA', 'zhǎng', 'NA', 'NA']"
生长素,"['NA', 'zhǎng', 'NA']"
生闷气,"['NA', 'mèn', 'NA']"
生鱼片,"['NA', 'NA', 'piàn']"
生龙活虎,"['NA', 'NA', 'NA', 'hǔ']"
用不了,"['NA', 'NA', 'liǎo']"
用不着,"['NA', 'NA', 'zháo']"
用人经费,"['NA', 'NA', 'jīng', 'NA']"
用作,"['NA', 'zuò']"
用场,"['NA', 'chǎng']"
用处,"['NA', 'chu']"
用尽,"['NA', 'jìn']"
用尽心机,"['NA', 'jìn', 'NA', 'NA']"
用度,"['NA', 'dù']"
用户创造内容,"['NA', 'NA', 'chuàng', 'NA', 'NA', 'NA']"
用户到网络接口,"['NA', 'NA', 'NA', 'NA', 'luò', 'NA', 'NA']"
用来配种,"['NA', 'NA', 'NA', 'zhǒng']"
用武之地,"['NA', 'NA', 'NA', 'dì']"
用语,"['NA', 'yǔ']"
用量,"['NA', 'liàng']"
用间,"['NA', 'jiàn']"
用餐时间,"['NA', 'NA', 'NA', 'jiān']"
甩上,"['NA', 'shàng']"
甩头,"['NA', 'tóu']"
甩尾,"['NA', 'wěi']"
甩开膀子,"['NA', 'NA', 'bǎng', 'NA']"
甩手掌柜,"['NA', 'NA', 'NA', 'guì']"
甩车,"['NA', 'chē']"
田七,"['NA', 'qī']"
田中,"['NA', 'zhōng']"
田中镇,"['NA', 'zhōng', 'NA']"
田地,"['NA', 'dì']"
田家庵,"['NA', 'jiā', 'NA']"
田尾,"['NA', 'wěi']"
田尾乡,"['NA', 'wěi', 'NA']"
田舍,"['NA', 'shè']"
田营市,"['NA', 'NA', 'shì']"
田长霖,"['NA', 'cháng', 'NA']"
田间,"['NA', 'jiān']"
田间管理,"['NA', 'jiān', 'NA', 'NA']"
由不得,"['NA', 'NA', 'de']"
由头,"['NA', 'tou']"
由着,"['NA', 'zhe']"
由表及里,"['NA', 'NA', 'NA', 'lǐ']"
甲壳,"['NA', 'qiào']"
甲壳动物,"['NA', 'qiào', 'NA', 'NA']"
甲壳类,"['NA', 'qiào', 'NA']"
甲壳素,"['NA', 'qiào', 'NA']"
甲壳虫,"['NA', 'qiào', 'NA']"
甲壳虫类,"['NA', 'ké', 'NA', 'NA']"
甲戌,"['NA', 'xū']"
甲虫车,"['NA', 'NA', 'chē']"
甲醇中毒,"['NA', 'NA', 'zhōng', 'NA']"
甲骨,"['NA', 'gǔ']"
甲骨文,"['NA', 'gǔ', 'NA']"
甲骨文字,"['NA', 'gǔ', 'NA', 'NA']"
申令,"['NA', 'lìng']"
申扎,"['NA', 'zhā']"
申扎县,"['NA', 'zhā', 'NA']"
申报单,"['NA', 'NA', 'dān']"
申曲,"['NA', 'qǔ']"
申论,"['NA', 'lùn']"
申说,"['NA', 'shuō']"
电价,"['NA', 'jià']"
电传,"['NA', 'chuán']"
电信号,"['NA', 'NA', 'hào']"
电冰柜,"['NA', 'NA', 'guì']"
电力机车,"['NA', 'NA', 'NA', 'chē']"
电功率,"['NA', 'NA', 'lǜ']"
电动葫芦,"['NA', 'NA', 'NA', 'lu']"
电动转盘,"['NA', 'NA', 'zhuàn', 'NA']"
电化学,"['NA', 'huà', 'NA']"
电厂,"['NA', 'chǎng']"
电压,"['NA', 'yā']"
电压表,"['NA', 'yā', 'NA']"
电压计,"['NA', 'yā', 'NA']"
电台,"['NA', 'tái']"
电场,"['NA', 'chǎng']"
电塔,"['NA', 'tǎ']"
电子化营业,"['NA', 'NA', 'huà', 'NA', 'NA']"
电子学系,"['NA', 'NA', 'NA', 'xì']"
电子层数,"['NA', 'NA', 'NA', 'shù']"
电子游戏,"['NA', 'NA', 'NA', 'xì']"
电子科技大学,"['NA', 'NA', 'NA', 'NA', 'dà', 'NA']"
电子网络,"['NA', 'NA', 'NA', 'luò']"
电导体,"['NA', 'NA', 'tǐ']"
电导率,"['NA', 'NA', 'lǜ']"
电影制作,"['NA', 'NA', 'NA', 'zuò']"
电影制片,"['NA', 'NA', 'NA', 'piàn']"
电影演员,"['NA', 'NA', 'NA', 'yuán']"
电影节,"['NA', 'NA', 'jié']"
电扇,"['NA', 'shàn']"
电打,"['NA', 'dǎ']"
电打字机,"['NA', 'dǎ', 'NA', 'NA']"
电报通知,"['NA', 'NA', 'tōng', 'NA']"
电教,"['NA', 'jiào']"
电杆,"['NA', 'gān']"
电气化,"['NA', 'NA', 'huà']"
电气石,"['NA', 'NA', 'shí']"
电灯泡,"['NA', 'NA', 'pào']"
电烙铁,"['NA', 'lào', 'NA']"
电瓶车,"['NA', 'NA', 'chē']"
电磁场,"['NA', 'NA', 'chǎng']"
电磁干扰,"['NA', 'NA', 'gān', 'NA']"
电磁感应,"['NA', 'NA', 'NA', 'yìng']"
电磁理论,"['NA', 'NA', 'NA', 'lùn']"
电线杆,"['NA', 'NA', 'gān']"
电缆塔,"['NA', 'NA', 'tǎ']"
电脑断层扫描,"['NA', 'NA', 'NA', 'NA', 'sǎo', 'NA']"
电脑系统,"['NA', 'NA', 'xì', 'NA']"
电脑网络,"['NA', 'NA', 'NA', 'luò']"
电脑语言,"['NA', 'NA', 'yǔ', 'NA']"
电脑辅助教材,"['NA', 'NA', 'NA', 'NA', 'jiào', 'NA']"
电脑辅助设计与绘图,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'yǔ', 'NA', 'NA']"
电荷,"['NA', 'hè']"
电视专题片,"['NA', 'NA', 'NA', 'NA', 'piàn']"
电视台,"['NA', 'NA', 'tái']"
电视塔,"['NA', 'NA', 'tǎ']"
电视广播,"['NA', 'NA', 'guǎng', 'NA']"
电视真人秀节目,"['NA', 'NA', 'NA', 'NA', 'NA', 'jié', 'NA']"
电视节目,"['NA', 'NA', 'jié', 'NA']"
电视转播,"['NA', 'NA', 'zhuǎn', 'NA']"
电视采访,"['NA', 'NA', 'cǎi', 'NA']"
电解,"['NA', 'jiě']"
电解质,"['NA', 'jiě', 'NA']"
电话会议,"['NA', 'NA', 'huì', 'NA']"
电话信号,"['NA', 'NA', 'NA', 'hào']"
电话区码,"['NA', 'NA', 'qū', 'NA']"
电话卡,"['NA', 'NA', 'kǎ']"
电话服务,"['NA', 'NA', 'fú', 'NA']"
电车,"['NA', 'chē']"
电转盘,"['NA', 'zhuàn', 'NA']"
电邮地址,"['NA', 'NA', 'dì', 'NA']"
电量,"['NA', 'liàng']"
电量表,"['NA', 'liàng', 'NA']"
电钻,"['NA', 'zuàn']"
电锯,"['NA', 'jù']"
电颤琴,"['NA', 'chàn', 'NA']"
电风扇,"['NA', 'NA', 'shàn']"
男中音,"['NA', 'zhōng', 'NA']"
男人不坏,"['NA', 'NA', 'NA', 'huài']"
男人膝下有黄金,"['NA', 'NA', 'NA', 'NA', 'yǒu', 'NA', 'NA']"
男修道院长,"['NA', 'NA', 'NA', 'NA', 'zhǎng']"
男傧相,"['NA', 'NA', 'xiàng']"
男单,"['NA', 'dān']"
男厕,"['NA', 'cè']"
男同,"['NA', 'tóng']"
男同胞,"['NA', 'tóng', 'NA']"
男女关系,"['NA', 'NA', 'NA', 'xì']"
男女老少,"['NA', 'NA', 'NA', 'shào']"
男子单,"['NA', 'NA', 'dān']"
男孩乐队,"['NA', 'NA', 'yuè', 'NA']"
男家,"['NA', 'jiā']"
男怕入错行,"['NA', 'NA', 'NA', 'NA', 'háng']"
女怕嫁错郎,"['NA', 'NA', 'NA', 'NA', 'láng']"
男性化,"['NA', 'NA', 'huà']"
男性厌恶,"['NA', 'NA', 'NA', 'wù']"
男排,"['NA', 'pái']"
男的,"['NA', 'de']"
男管家,"['NA', 'NA', 'jiā']"
男色,"['NA', 'sè']"
画作,"['NA', 'zuò']"
画卷,"['NA', 'juǎn']"
画地自限,"['NA', 'dì', 'NA', 'NA']"
画家,"['NA', 'jiā']"
画框,"['NA', 'kuàng']"
画法几何,"['NA', 'NA', 'jǐ', 'NA']"
画眉鸟,"['NA', 'NA', 'niǎo']"
画荻教子,"['NA', 'NA', 'jiào', 'NA']"
画虎类犬,"['NA', 'hǔ', 'NA', 'NA']"
画蛇添足,"['NA', 'shé', 'NA', 'NA']"
画轴,"['NA', 'zhóu']"
研习,"['yán', 'NA']"
研判,"['yán', 'NA']"
研制,"['yán', 'NA']"
研定,"['yán', 'NA']"
研拟,"['yán', 'NA']"
研析,"['yán', 'NA']"
研求,"['yán', 'NA']"
研究,"['yán', 'NA']"
研究小组,"['yán', 'NA', 'NA', 'NA']"
研究所,"['yán', 'NA', 'NA']"
研究报告,"['yán', 'NA', 'NA', 'NA']"
研究机构,"['yán', 'NA', 'NA', 'NA']"
研究生,"['yán', 'NA', 'NA']"
研究生院,"['yán', 'NA', 'NA', 'NA']"
研究者,"['yán', 'NA', 'NA']"
研究院,"['yán', 'NA', 'NA']"
研究领域,"['yán', 'NA', 'NA', 'NA']"
研考,"['yán', 'NA']"
研讨,"['yán', 'NA']"
研钵,"['yán', 'NA']"
界别,"['NA', 'bié']"
界尺,"['NA', 'chǐ']"
界首市,"['NA', 'NA', 'shì']"
畏缩,"['NA', 'suō']"
畏缩不前,"['NA', 'suō', 'NA', 'NA']"
畏首畏尾,"['NA', 'NA', 'NA', 'wěi']"
留任,"['NA', 'rèn']"
留传,"['NA', 'chuán']"
留余地,"['NA', 'NA', 'dì']"
留作,"['NA', 'zuò']"
留别,"['NA', 'bié']"
留宿,"['NA', 'sù']"
留尾巴,"['NA', 'wěi', 'NA']"
留待,"['NA', 'dài']"
留得青山在,"['NA', 'de', 'NA', 'NA', 'NA']"
不怕没柴烧,"['NA', 'NA', 'méi', 'NA', 'NA']"
留校,"['NA', 'xiào']"
留种,"['NA', 'zhǒng']"
留空,"['NA', 'kōng']"
留给,"['NA', 'gěi']"
留连论诗,"['NA', 'NA', 'lùn', 'NA']"
留遗,"['NA', 'yí']"
留都,"['NA', 'dū']"
留难,"['NA', 'nàn']"
留饮,"['NA', 'yǐn']"
留鸟,"['NA', 'niǎo']"
畚斗,"['NA', 'dǒu']"
畜产品,"['xù', 'NA', 'NA']"
畜力,"['chù', 'NA']"
畜栏,"['chù', 'NA']"
畜牧,"['xù', 'NA']"
畜牧业,"['xù', 'NA', 'NA']"
畜牲,"['chù', 'NA']"
畜生,"['chù', 'NA']"
畜类,"['chù', 'NA']"
畜肥,"['chù', 'NA']"
略为,"['NA', 'wéi']"
略作,"['NA', 'zuò']"
略称,"['NA', 'chēng']"
略胜一筹,"['NA', 'shèng', 'NA', 'NA']"
略见一斑,"['NA', 'jiàn', 'NA', 'NA']"
略语,"['NA', 'yǔ']"
略读,"['NA', 'dú']"
略过,"['NA', 'guò']"
番客,"['fān', 'NA']"
番木瓜,"['fān', 'NA', 'NA']"
番木鳖碱,"['fān', 'NA', 'NA', 'NA']"
番椒,"['fān', 'NA']"
番瓜,"['fān', 'NA']"
番禺,"['pān', 'NA']"
番荔枝,"['fān', 'NA', 'NA']"
番菜,"['fān', 'NA']"
番薯,"['fān', 'NA']"
番路,"['fān', 'NA']"
番路乡,"['fān', 'NA', 'NA']"
番邦,"['fān', 'NA']"
番麦,"['fān', 'NA']"
畹町,"['NA', 'dīng']"
畅谈话卡,"['NA', 'NA', 'NA', 'kǎ']"
畅通,"['NA', 'tōng']"
畅饮,"['NA', 'yǐn']"
疆场,"['NA', 'chǎng']"
疏勒,"['NA', 'lè']"
疏勒县,"['NA', 'lè', 'NA']"
疏勒国,"['NA', 'lè', 'NA']"
疏忽大意,"['NA', 'NA', 'dà', 'NA']"
疏散,"['NA', 'sàn']"
疏散措施,"['NA', 'sàn', 'NA', 'NA']"
疏浚,"['NA', 'jùn']"
疏率,"['NA', 'shuài']"
疏落,"['NA', 'luò']"
疏解,"['NA', 'jiě']"
疏财重义,"['NA', 'NA', 'zhòng', 'NA']"
疏通,"['NA', 'tōng']"
疏通费,"['NA', 'tōng', 'NA']"
疑似,"['NA', 'sì']"
疑病症,"['NA', 'NA', 'zhèng']"
疑问句,"['NA', 'NA', 'jù']"
疑难,"['NA', 'nán']"
疑难问题,"['NA', 'nán', 'NA', 'NA']"
疙疸,"['NA', 'da']"
疟原虫,"['nüè', 'NA', 'NA']"
疟子,"['yào', 'NA']"
疟疾,"['nüè', 'NA']"
疟疾病,"['nüè', 'NA', 'NA']"
疟蚊,"['nüè', 'NA']"
疫区,"['NA', 'qū']"
疲于奔命,"['NA', 'NA', 'bēn', 'NA']"
疲劳症,"['NA', 'NA', 'zhèng']"
疲沓,"['NA', 'ta']"
疲累,"['NA', 'lèi']"
疾控中心,"['NA', 'NA', 'zhōng', 'NA']"
疾病控制中心,"['NA', 'NA', 'NA', 'NA', 'zhōng', 'NA']"
疾病突发,"['NA', 'NA', 'NA', 'fā']"
疾病预防中心,"['NA', 'NA', 'NA', 'NA', 'zhōng', 'NA']"
疾风劲草,"['NA', 'NA', 'jìng', 'NA']"
疾风知劲草,"['NA', 'NA', 'NA', 'jìng', 'NA']"
疾风知劲草,"['NA', 'NA', 'NA', 'jìn', 'NA']"
烈火见真金,"['NA', 'NA', 'jiàn', 'NA', 'NA']"
疾驰而过,"['NA', 'NA', 'NA', 'guò']"
砖头,"['NA', 'tou']"
砖瓦,"['NA', 'wǎ']"
砖石,"['NA', 'shí']"
砖窑场,"['NA', 'NA', 'chǎng']"
砖红土,"['NA', 'hóng', 'NA']"
症候,"['zhèng', 'NA']"
症候群,"['zhèng', 'NA', 'NA']"
症状,"['zhèng', 'NA']"
症状性,"['zhèng', 'NA', 'NA']"
症象,"['zhèng', 'NA']"
痛处,"['NA', 'chù']"
痛定思痛,"['NA', 'NA', 'sī', 'NA']"
痛打,"['NA', 'dǎ']"
痛经,"['NA', 'jīng']"
痛饮,"['NA', 'yǐn']"
痴人说梦,"['NA', 'NA', 'shuō', 'NA']"
痴呆,"['NA', 'dāi']"
痴长,"['NA', 'zhǎng']"
病从口入,"['NA', 'cóng', 'NA', 'NA']"
病从口入,"['NA', 'cóng', 'NA', 'NA']"
祸从口出,"['NA', 'cóng', 'NA', 'NA']"
病倒,"['NA', 'dǎo']"
病假,"['NA', 'jià']"
病假条,"['NA', 'jià', 'NA']"
病原体,"['NA', 'NA', 'tǐ']"
病原菌,"['NA', 'NA', 'jūn']"
病句,"['NA', 'jù']"
病号,"['NA', 'hào']"
病员,"['NA', 'yuán']"
病夫,"['NA', 'fū']"
病入膏肓,"['NA', 'NA', 'gāo', 'NA']"
病家,"['NA', 'jiā']"
病态肥胖,"['NA', 'NA', 'NA', 'pàng']"
病来如山倒,"['NA', 'NA', 'NA', 'NA', 'dǎo']"
病毒学家,"['NA', 'NA', 'NA', 'jiā']"
病理学家,"['NA', 'NA', 'NA', 'jiā']"
病症,"['NA', 'zhèng']"
病脉,"['NA', 'mài']"
病菌,"['NA', 'jūn']"
病邪,"['NA', 'xié']"
病重,"['NA', 'zhòng']"
瘀血,"['NA', 'xuè']"
瘙痒症,"['NA', 'NA', 'zhèng']"
瘦削,"['NA', 'xuē']"
瘦长,"['NA', 'cháng']"
瘦骨嶙峋,"['NA', 'gǔ', 'NA', 'NA']"
瘪三,"['biē', 'NA']"
瘪螺痧,"['biě', 'NA', 'NA']"
瘪陷,"['biě', 'NA']"
瘾头,"['NA', 'tóu']"
瘾头儿,"['NA', 'tóu', 'NA']"
瘠薄,"['NA', 'bó']"
癌症,"['NA', 'zhèng']"
癖好,"['NA', 'hào']"
癞蛤蟆,"['NA', 'há', 'NA']"
登上,"['NA', 'shàng']"
登台表演,"['NA', 'tái', 'NA', 'NA']"
登场,"['NA', 'chǎng']"
登封市,"['NA', 'NA', 'shì']"
登山家,"['NA', 'NA', 'jiā']"
登广告,"['NA', 'guǎng', 'NA']"
登记员,"['NA', 'NA', 'yuán']"
登载,"['NA', 'zǎi']"
登陆,"['NA', 'lù']"
登陆月球,"['NA', 'lù', 'NA', 'NA']"
登陆舰,"['NA', 'lù', 'NA']"
登革热,"['NA', 'gé', 'NA']"
登革疫苗,"['NA', 'gé', 'NA', 'NA']"
登革病毒,"['NA', 'gé', 'NA', 'NA']"
白下区,"['NA', 'NA', 'qū']"
白云区,"['NA', 'NA', 'qū']"
白云机场,"['NA', 'NA', 'NA', 'chǎng']"
白云石,"['NA', 'NA', 'shí']"
白云矿区,"['NA', 'NA', 'NA', 'qū']"
白令海,"['NA', 'lìng', 'NA']"
白令海峡,"['NA', 'lìng', 'NA', 'NA']"
白体,"['NA', 'tǐ']"
白佛,"['NA', 'fó']"
白俄罗斯,"['NA', 'NA', 'luó', 'NA']"
白俄罗斯人,"['NA', 'NA', 'luó', 'NA', 'NA']"
白切鸡,"['NA', 'qiē', 'NA']"
白化病,"['NA', 'huà', 'NA']"
白区,"['NA', 'qū']"
白卷,"['NA', 'juàn']"
白发,"['NA', 'fà']"
白发苍苍,"['NA', 'fà', 'NA', 'NA']"
白吃白喝,"['NA', 'NA', 'NA', 'hē']"
白垩纪,"['NA', 'NA', 'jì']"
白城市,"['NA', 'NA', 'shì']"
白塔寺,"['NA', 'tǎ', 'NA']"
白头,"['NA', 'tóu']"
白头偕老,"['NA', 'tóu', 'NA', 'NA']"
白头到老,"['NA', 'tóu', 'NA', 'NA']"
白头山,"['NA', 'tóu', 'NA']"
白头翁,"['NA', 'tóu', 'NA']"
白头鹎,"['NA', 'tóu', 'NA']"
白头鹰,"['NA', 'tóu', 'NA']"
白兰地,"['NA', 'NA', 'dì']"
白山市,"['NA', 'NA', 'shì']"
白山派,"['NA', 'NA', 'pài']"
白干儿,"['NA', 'gān', 'NA']"
白手起家,"['NA', 'NA', 'NA', 'jiā']"
白斑症,"['NA', 'NA', 'zhèng']"
白晓燕,"['NA', 'NA', 'yàn']"
白术,"['NA', 'zhú']"
白朴,"['NA', 'pǔ']"
白榴石,"['NA', 'NA', 'shí']"
白水江自然保护区,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'qū']"
白水泥,"['NA', 'NA', 'ní']"
白汤,"['NA', 'tāng']"
白沙,"['NA', 'shā']"
白沙乡,"['NA', 'shā', 'NA']"
