祖冲之<pad>,"['NA', 'chōng', 'NA', '<pad>']","['NA', 'chōng', 'NA', '<pad>']"
筑土墙<pad>,"['zhù', 'NA', 'NA', '<pad>']","['zhù', 'NA', 'NA', '<pad>']"
造船厂<pad>,"['NA', 'NA', 'chǎng', '<pad>']","['NA', 'NA', 'chǎng', '<pad>']"
纺织厂<pad>,"['NA', 'NA', 'chǎng', '<pad>']","['NA', 'NA', 'chǎng', '<pad>']"
薄透镜<pad>,"['báo', 'NA', 'NA', '<pad>']","['báo', 'NA', 'NA', '<pad>']"
李公朴<pad>,"['NA', 'NA', 'pǔ', '<pad>']","['NA', 'NA', 'pǔ', '<pad>']"
盘杠子<pad>,"['NA', 'gàng', 'NA', '<pad>']","['NA', 'gàng', 'NA', '<pad>']"
德勒兹<pad>,"['NA', 'lè', 'zī', '<pad>']","['NA', 'lè', 'zī', '<pad>']"
兹沃勒<pad>,"['zī', 'NA', 'lè', '<pad>']","['zī', 'NA', 'lè', '<pad>']"
培勒兹<pad>,"['NA', 'lè', 'zī', '<pad>']","['NA', 'lè', 'zī', '<pad>']"
占地方<pad>,"['zhàn', 'dì', 'NA', '<pad>']","['zhàn', 'dì', 'NA', '<pad>']"
占地儿<pad>,"['zhàn', 'dì', 'NA', '<pad>']","['zhàn', 'dì', 'NA', '<pad>']"
<unk>侯县<pad>,"['NA', 'hóu', 'NA', '<pad>']","['NA', 'hóu', 'NA', '<pad>']"
诸侯国<pad>,"['NA', 'hóu', 'NA', '<pad>']","['NA', 'hóu', 'NA', '<pad>']"
葫芦巴<pad>,"['NA', 'lú', 'NA', '<pad>']","['NA', 'lú', 'NA', '<pad>']"
葫芦丝<pad>,"['NA', 'lú', 'NA', '<pad>']","['NA', 'lú', 'NA', '<pad>']"
西葫芦<pad>,"['NA', 'NA', 'lu', '<pad>']","['NA', 'NA', 'lu', '<pad>']"
蔫儿坏<pad>,"['NA', 'NA', 'huài', '<pad>']","['NA', 'NA', 'huài', '<pad>']"
破坏性<pad>,"['NA', 'huài', 'NA', '<pad>']","['NA', 'huài', 'NA', '<pad>']"
酿造学<pad>,"['niàng', 'NA', 'NA', '<pad>']","['niàng', 'NA', 'NA', '<pad>']"
酿热物<pad>,"['niàng', 'NA', 'NA', '<pad>']","['niàng', 'NA', 'NA', '<pad>']"
胃绕道<pad>,"['NA', 'rào', 'NA', '<pad>']","['NA', 'rào', 'NA', '<pad>']"
缠绕茎<pad>,"['NA', 'rào', 'NA', '<pad>']","['NA', 'rào', 'NA', '<pad>']"
绕远儿<pad>,"['rào', 'NA', 'NA', '<pad>']","['rào', 'NA', 'NA', '<pad>']"
温宿县<pad>,"['NA', 'sù', 'NA', '<pad>']","['NA', 'sù', 'NA', '<pad>']"
寄宿生<pad>,"['NA', 'sù', 'NA', '<pad>']","['NA', 'sù', 'NA', '<pad>']"
喇嘛庙<pad>,"['lǎ', 'NA', 'NA', '<pad>']","['lǎ', 'NA', 'NA', '<pad>']"
高速率<pad>,"['NA', 'NA', 'lǜ', '<pad>']","['NA', 'NA', 'lǜ', '<pad>']"
高效率<pad>,"['NA', 'NA', 'lǜ', '<pad>']","['NA', 'NA', 'lǜ', '<pad>']"
金圆券<pad>,"['NA', 'NA', 'quàn', '<pad>']","['NA', 'NA', 'quàn', '<pad>']"
金元券<pad>,"['NA', 'NA', 'quàn', '<pad>']","['NA', 'NA', 'quàn', '<pad>']"
莎莎舞<pad>,"['shā', 'shā', 'NA', '<pad>']","['shā', 'shā', 'NA', '<pad>']"
匹兹堡<pad>,"['NA', 'zī', 'bǎo', '<pad>']","['NA', 'zī', 'bǎo', '<pad>']"
麦香堡<pad>,"['NA', 'NA', 'bǎo', '<pad>']","['NA', 'NA', 'bǎo', '<pad>']"
感冒药<pad>,"['NA', 'mào', 'NA', '<pad>']","['NA', 'mào', 'NA', '<pad>']"
阅读器<pad>,"['NA', 'dú', 'NA', '<pad>']","['NA', 'dú', 'NA', '<pad>']"
迷魂汤<pad>,"['NA', 'NA', 'tāng', '<pad>']","['NA', 'NA', 'tāng', '<pad>']"
蛋花汤<pad>,"['NA', 'NA', 'tāng', '<pad>']","['NA', 'NA', 'tāng', '<pad>']"
蘑菇汤<pad>,"['NA', 'NA', 'tāng', '<pad>']","['NA', 'NA', 'tāng', '<pad>']"
肉汤面<pad>,"['NA', 'tāng', 'NA', '<pad>']","['NA', 'tāng', 'NA', '<pad>']"
灌米汤<pad>,"['NA', 'NA', 'tāng', '<pad>']","['NA', 'NA', 'tāng', '<pad>']"
汤饼筵<pad>,"['tāng', 'NA', 'NA', '<pad>']","['tāng', 'NA', 'NA', '<pad>']"
汤阴县<pad>,"['tāng', 'NA', 'NA', '<pad>']","['tāng', 'NA', 'NA', '<pad>']"
减压症<pad>,"['NA', 'yā', 'zhèng', '<pad>']","['NA', 'yā', 'zhèng', '<pad>']"
鬼压身<pad>,"['NA', 'yā', 'NA', '<pad>']","['NA', 'yā', 'NA', '<pad>']"
鬼压床<pad>,"['NA', 'yā', 'NA', '<pad>']","['NA', 'yā', 'NA', '<pad>']"
高压锅<pad>,"['NA', 'yā', 'NA', '<pad>']","['NA', 'yā', 'NA', '<pad>']"
高压线<pad>,"['NA', 'yā', 'NA', '<pad>']","['NA', 'yā', 'NA', '<pad>']"
高压电<pad>,"['NA', 'yā', 'NA', '<pad>']","['NA', 'yā', 'NA', '<pad>']"
高压氧<pad>,"['NA', 'yā', 'NA', '<pad>']","['NA', 'yā', 'NA', '<pad>']"
驼背鲸<pad>,"['NA', 'bèi', 'NA', '<pad>']","['NA', 'bèi', 'NA', '<pad>']"
走背字<pad>,"['NA', 'bèi', 'NA', '<pad>']","['NA', 'bèi', 'NA', '<pad>']"
驳壳枪<pad>,"['NA', 'ké', 'NA', '<pad>']","['NA', 'ké', 'NA', '<pad>']"
贝壳儿<pad>,"['NA', 'ké', 'NA', '<pad>']","['NA', 'ké', 'NA', '<pad>']"
高纤维<pad>,"['NA', 'xiān', 'NA', '<pad>']","['NA', 'xiān', 'NA', '<pad>']"
肌纤维<pad>,"['NA', 'xiān', 'NA', '<pad>']","['NA', 'xiān', 'NA', '<pad>']"
野甘蓝<pad>,"['NA', 'NA', 'lán', '<pad>']","['NA', 'NA', 'lán', '<pad>']"
蓝藻门<pad>,"['lán', 'NA', 'NA', '<pad>']","['lán', 'NA', 'NA', '<pad>']"
蓝草莓<pad>,"['lán', 'NA', 'NA', '<pad>']","['lán', 'NA', 'NA', '<pad>']"
蓝舌病<pad>,"['lán', 'NA', 'NA', '<pad>']","['lán', 'NA', 'NA', '<pad>']"
傀儡戏<pad>,"['kuǐ', 'NA', 'xì', '<pad>']","['kuǐ', 'NA', 'xì', '<pad>']"
黄梅戏<pad>,"['NA', 'NA', 'xì', '<pad>']","['NA', 'NA', 'xì', '<pad>']"
高甲戏<pad>,"['NA', 'NA', 'xì', '<pad>']","['NA', 'NA', 'xì', '<pad>']"
马戏团<pad>,"['NA', 'xì', 'NA', '<pad>']","['NA', 'xì', 'NA', '<pad>']"
<unk>仔煎<pad>,"['NA', 'zǐ', 'NA', '<pad>']","['NA', 'zǐ', 'NA', '<pad>']"
疑难杂症,"['NA', 'nán', 'NA', 'zhèng']","['NA', 'nán', 'NA', 'zhèng']"
关关难过,"['NA', 'NA', 'nán', 'guò']","['NA', 'NA', 'nán', 'guò']"
寸步难行,"['NA', 'NA', 'nán', 'xíng']","['NA', 'NA', 'nán', 'xíng']"
寝食难安,"['NA', 'shí', 'nán', 'NA']","['NA', 'shí', 'nán', 'NA']"
一将难求,"['NA', 'jiàng', 'nán', 'NA']","['NA', 'jiàng', 'nán', 'NA']"
劫数难逃,"['NA', 'shù', 'nán', 'NA']","['NA', 'shù', 'nán', 'NA']"
家庭成员,"['jiā', 'NA', 'NA', 'yuán']","['jiā', 'NA', 'NA', 'yuán']"
家庭地址,"['jiā', 'NA', 'dì', 'NA']","['jiā', 'NA', 'dì', 'NA']"
家庭作业,"['jiā', 'NA', 'zuò', 'NA']","['jiā', 'NA', 'zuò', 'NA']"
家庭主夫,"['jiā', 'NA', 'NA', 'fū']","['jiā', 'NA', 'NA', 'fū']"
家居卖场,"['jiā', 'NA', 'NA', 'chǎng']","['jiā', 'NA', 'NA', 'chǎng']"
家家户户,"['jiā', 'jiā', 'NA', 'NA']","['jiā', 'jiā', 'NA', 'NA']"
安家落户,"['NA', 'jiā', 'luò', 'NA']","['NA', 'jiā', 'luò', 'NA']"
孔子家语,"['NA', 'NA', 'jiā', 'yǔ']","['NA', 'NA', 'jiā', 'yǔ']"
地震学家,"['dì', 'NA', 'NA', 'jiā']","['dì', 'NA', 'NA', 'jiā']"
地质学家,"['dì', 'NA', 'NA', 'jiā']","['dì', 'NA', 'NA', 'jiā']"
地理学家,"['dì', 'NA', 'NA', 'jiā']","['dì', 'NA', 'NA', 'jiā']"
地主家庭,"['dì', 'NA', 'jiā', 'NA']","['dì', 'NA', 'jiā', 'NA']"
国家计委,"['NA', 'jiā', 'NA', 'wěi']","['NA', 'jiā', 'NA', 'wěi']"
国家兴亡,"['NA', 'jiā', 'xīng', 'NA']","['NA', 'jiā', 'xīng', 'NA']"
四海为家,"['NA', 'NA', 'wéi', 'jiā']","['NA', 'NA', 'wéi', 'jiā']"
千家万户,"['NA', 'jiā', 'wàn', 'NA']","['NA', 'jiā', 'wàn', 'NA']"
儒家思想,"['NA', 'jiā', 'sī', 'NA']","['NA', 'jiā', 'sī', 'NA']"
专家系统,"['NA', 'jiā', 'xì', 'NA']","['NA', 'jiā', 'xì', 'NA']"
万贯家财,"['wàn', 'NA', 'jiā', 'NA']","['wàn', 'NA', 'jiā', 'NA']"
黑道家族,"['NA', 'NA', 'jiā', 'NA']","['NA', 'NA', 'jiā', 'NA']"
闲话家常,"['NA', 'NA', 'jiā', 'NA']","['NA', 'NA', 'jiā', 'NA']"
送货到家,"['NA', 'NA', 'NA', 'jiā']","['NA', 'NA', 'NA', 'jiā']"
贻笑方家,"['NA', 'NA', 'NA', 'jiā']","['NA', 'NA', 'NA', 'jiā']"
货比三家,"['NA', 'NA', 'NA', 'jiā']","['NA', 'NA', 'NA', 'jiā']"
诸子百家,"['NA', 'NA', 'NA', 'jiā']","['NA', 'NA', 'NA', 'jiā']"
诸子十家,"['NA', 'NA', 'NA', 'jiā']","['NA', 'NA', 'NA', 'jiā']"
药物学家,"['NA', 'NA', 'NA', 'jiā']","['NA', 'NA', 'NA', 'jiā']"
良家女子,"['NA', 'jiā', 'NA', 'NA']","['NA', 'jiā', 'NA', 'NA']"
自报家门,"['NA', 'NA', 'jiā', 'NA']","['NA', 'NA', 'jiā', 'NA']"
自成一家,"['NA', 'NA', 'NA', 'jiā']","['NA', 'NA', 'NA', 'jiā']"
考古学家,"['NA', 'NA', 'NA', 'jiā']","['NA', 'NA', 'NA', 'jiā']"
武经总要,"['NA', 'jīng', 'NA', 'yào']","['NA', 'jīng', 'NA', 'yào']"
技术知识,"['NA', 'shù', 'NA', 'shi']","['NA', 'shù', 'NA', 'shi']"
预备知识,"['NA', 'NA', 'NA', 'shi']","['NA', 'NA', 'NA', 'shi']"
道德认识,"['NA', 'NA', 'NA', 'shi']","['NA', 'NA', 'NA', 'shi']"
才识过人,"['NA', 'shí', 'guò', 'NA']","['NA', 'shí', 'guò', 'NA']"
射频识别,"['NA', 'NA', 'shí', 'bié']","['NA', 'NA', 'shí', 'bié']"
名重识暗,"['NA', 'zhòng', 'shí', 'NA']","['NA', 'zhòng', 'shí', 'NA']"
博闻强识,"['NA', 'NA', 'qiáng', 'shí']","['NA', 'NA', 'qiáng', 'shí']"
博识多通,"['NA', 'shí', 'NA', 'tōng']","['NA', 'shí', 'NA', 'tōng']"
不识好歹,"['NA', 'shí', 'hǎo', 'NA']","['NA', 'shí', 'hǎo', 'NA']"
库里提巴,"['NA', 'lǐ', 'tí', 'NA']","['NA', 'lǐ', 'tí', 'NA']"
不提也罢,"['NA', 'tí', 'NA', 'bà']","['NA', 'tí', 'NA', 'bà']"
马提尼克,"['NA', 'tí', 'NA', 'NA']","['NA', 'tí', 'NA', 'NA']"
提不起来,"['tí', 'NA', 'NA', 'NA']","['tí', 'NA', 'NA', 'NA']"
赫斯提亚,"['NA', 'NA', 'tí', 'NA']","['NA', 'NA', 'tí', 'NA']"
资本计提,"['NA', 'NA', 'NA', 'tí']","['NA', 'NA', 'NA', 'tí']"
自动提款,"['NA', 'NA', 'tí', 'NA']","['NA', 'NA', 'tí', 'NA']"
耳提面命,"['NA', 'tí', 'NA', 'NA']","['NA', 'tí', 'NA', 'NA']"
绝口不提,"['NA', 'NA', 'NA', 'tí']","['NA', 'NA', 'NA', 'tí']"
特提斯海,"['NA', 'tí', 'NA', 'NA']","['NA', 'tí', 'NA', 'NA']"
温<unk>提示,"['NA', 'NA', 'tí', 'NA']","['NA', 'NA', 'tí', 'NA']"
提起精神,"['tí', 'NA', 'NA', 'NA']","['tí', 'NA', 'NA', 'NA']"
提起公诉,"['tí', 'NA', 'NA', 'NA']","['tí', 'NA', 'NA', 'NA']"
天差地远,"['NA', 'chā', 'dì', 'NA']","['NA', 'chā', 'dì', 'NA']"
阴错阳差,"['NA', 'NA', 'NA', 'chā']","['NA', 'NA', 'NA', 'chā']"
阴差阳错,"['NA', 'chā', 'NA', 'NA']","['NA', 'chā', 'NA', 'NA']"
贸易顺差,"['NA', 'NA', 'NA', 'chā']","['NA', 'NA', 'NA', 'chā']"
贸易逆差,"['NA', 'NA', 'NA', 'chā']","['NA', 'NA', 'NA', 'chā']"
贫富差距,"['NA', 'NA', 'chā', 'NA']","['NA', 'NA', 'chā', 'NA']"
有目共见,"['yǒu', 'NA', 'NA', 'jiàn']","['yǒu', 'NA', 'NA', 'jiàn']"
意见不合,"['NA', 'jiàn', 'NA', 'hé']","['NA', 'jiàn', 'NA', 'hé']"
开诚相见,"['NA', 'NA', 'xiāng', 'jiàn']","['NA', 'NA', 'xiāng', 'jiàn']"
兵戎相见,"['NA', 'NA', 'xiāng', 'jiàn']","['NA', 'NA', 'xiāng', 'jiàn']"
坦诚相见,"['NA', 'NA', 'xiāng', 'jiàn']","['NA', 'NA', 'xiāng', 'jiàn']"
各持己见,"['gè', 'NA', 'NA', 'jiàn']","['gè', 'NA', 'NA', 'jiàn']"
各抒己见,"['gè', 'NA', 'NA', 'jiàn']","['gè', 'NA', 'NA', 'jiàn']"
各执所见,"['gè', 'NA', 'NA', 'jiàn']","['gè', 'NA', 'NA', 'jiàn']"
各执己见,"['gè', 'NA', 'NA', 'jiàn']","['gè', 'NA', 'NA', 'jiàn']"
司空见惯,"['NA', 'kōng', 'jiàn', 'NA']","['NA', 'kōng', 'jiàn', 'NA']"
动见观<unk>,"['NA', 'jiàn', 'guān', 'NA']","['NA', 'jiàn', 'guān', 'NA']"
不见不散,"['NA', 'jiàn', 'NA', 'sàn']","['NA', 'jiàn', 'NA', 'sàn']"
夫妻反目,"['fū', 'qī', 'NA', 'NA']","['fū', 'qī', 'NA', 'NA']"
半糖夫妻,"['NA', 'NA', 'fū', 'qī']","['NA', 'NA', 'fū', 'qī']"
一夫一妻,"['NA', 'fū', 'NA', 'qī']","['NA', 'fū', 'NA', 'qī']"
贤妻良母,"['NA', 'qī', 'NA', 'NA']","['NA', 'qī', 'NA', 'NA']"
鉴往知来,"['NA', 'wǎng', 'NA', 'NA']","['NA', 'wǎng', 'NA', 'NA']"
送往迎来,"['NA', 'wǎng', 'NA', 'NA']","['NA', 'wǎng', 'NA', 'NA']"
迎来送往,"['NA', 'NA', 'NA', 'wǎng']","['NA', 'NA', 'NA', 'wǎng']"
继往开来,"['NA', 'wǎng', 'NA', 'NA']","['NA', 'wǎng', 'NA', 'NA']"
礼尚往来,"['NA', 'NA', 'wǎng', 'NA']","['NA', 'NA', 'wǎng', 'NA']"
直来直往,"['NA', 'NA', 'NA', 'wǎng']","['NA', 'NA', 'NA', 'wǎng']"
独来独往,"['NA', 'NA', 'NA', 'wǎng']","['NA', 'NA', 'NA', 'wǎng']"
<unk>来攘往,"['NA', 'NA', 'NA', 'wǎng']","['NA', 'NA', 'NA', 'wǎng']"
既往不咎,"['NA', 'wǎng', 'NA', 'NA']","['NA', 'wǎng', 'NA', 'NA']"
悠然神往,"['NA', 'NA', 'NA', 'wǎng']","['NA', 'NA', 'NA', 'wǎng']"
心驰神往,"['NA', 'NA', 'NA', 'wǎng']","['NA', 'NA', 'NA', 'wǎng']"
丫头片子,"['NA', 'tou', 'piàn', 'NA']","['NA', 'tou', 'piàn', 'NA']"
黄毛丫头,"['NA', 'NA', 'NA', 'tou']","['NA', 'NA', 'NA', 'tou']"
头角<unk><unk>,"['tóu', 'jiǎo', 'NA', 'NA']","['tóu', 'jiǎo', 'NA', 'NA']"
头破血流,"['tóu', 'NA', 'xuè', 'NA']","['tóu', 'NA', 'xuè', 'NA']"
头痛医头,"['tóu', 'NA', 'NA', 'tóu']","['tóu', 'NA', 'NA', 'tóu']"
头痛医头,"['tóu', 'NA', 'NA', 'tóu']","['tóu', 'NA', 'NA', 'tóu']"
头昏脑闷,"['tóu', 'NA', 'NA', 'mèn']","['tóu', 'NA', 'NA', 'mèn']"
头昏脑涨,"['tóu', 'NA', 'NA', 'zhàng']","['tóu', 'NA', 'NA', 'zhàng']"
头孢菌素,"['tóu', 'NA', 'jūn', 'NA']","['tóu', 'NA', 'jūn', 'NA']"
头孢拉定,"['tóu', 'NA', 'lā', 'NA']","['tóu', 'NA', 'lā', 'NA']"
头头是道,"['tóu', 'tóu', 'NA', 'NA']","['tóu', 'tóu', 'NA', 'NA']"
吴头楚尾,"['NA', 'tóu', 'NA', 'wěi']","['NA', 'tóu', 'NA', 'wěi']"
千头万绪,"['NA', 'tóu', 'wàn', 'NA']","['NA', 'tóu', 'wàn', 'NA']"
出人头地,"['NA', 'NA', 'tóu', 'dì']","['NA', 'NA', 'tóu', 'dì']"
冲昏头脑,"['chōng', 'NA', 'tóu', 'NA']","['chōng', 'NA', 'tóu', 'NA']"
冤家对头,"['NA', 'jiā', 'NA', 'tóu']","['NA', 'jiā', 'NA', 'tóu']"
人头蛇身,"['NA', 'tóu', 'shé', 'NA']","['NA', 'tóu', 'shé', 'NA']"
龙头企业,"['NA', 'tóu', 'NA', 'NA']","['NA', 'tóu', 'NA', 'NA']"
鬼头鬼脑,"['NA', 'tóu', 'NA', 'NA']","['NA', 'tóu', 'NA', 'NA']"
马头星云,"['NA', 'tóu', 'NA', 'NA']","['NA', 'tóu', 'NA', 'NA']"
镰刀斧头,"['NA', 'NA', 'NA', 'tóu']","['NA', 'NA', 'NA', 'tóu']"
避避风头,"['NA', 'NA', 'NA', 'tóu']","['NA', 'NA', 'NA', 'tóu']"
迎头痛击,"['NA', 'tóu', 'NA', 'NA']","['NA', 'tóu', 'NA', 'NA']"
贼头贼脑,"['NA', 'tóu', 'NA', 'NA']","['NA', 'tóu', 'NA', 'NA']"
败子回头,"['NA', 'NA', 'NA', 'tóu']","['NA', 'NA', 'NA', 'tóu']"
评头品足,"['NA', 'tóu', 'NA', 'NA']","['NA', 'tóu', 'NA', 'NA']"
蓬头<unk>足,"['NA', 'tóu', 'NA', 'NA']","['NA', 'tóu', 'NA', 'NA']"
蓬头垢面,"['NA', 'tóu', 'NA', 'NA']","['NA', 'tóu', 'NA', 'NA']"
草字头儿,"['NA', 'NA', 'tóu', 'NA']","['NA', 'NA', 'tóu', 'NA']"
回头是岸,"['NA', 'tóu', 'NA', 'NA']","['NA', 'tóu', 'NA', 'NA']"
船到码头,"['NA', 'NA', 'NA', 'tóu']","['NA', 'NA', 'NA', 'tóu']"
肱二头肌,"['NA', 'NA', 'tóu', 'NA']","['NA', 'NA', 'tóu', 'NA']"
肱三头肌,"['NA', 'NA', 'tóu', 'NA']","['NA', 'NA', 'tóu', 'NA']"
股四头肌,"['NA', 'NA', 'tóu', 'NA']","['NA', 'NA', 'tóu', 'NA']"
股二头肌,"['NA', 'NA', 'tóu', 'NA']","['NA', 'NA', 'tóu', 'NA']"
大进大出,"['dà', 'NA', 'dà', 'NA']","['dà', 'NA', 'dà', 'NA']"
大西庇阿,"['dà', 'NA', 'NA', 'ā']","['dà', 'NA', 'NA', 'ā']"
大街小巷,"['dà', 'NA', 'NA', 'xiàng']","['dà', 'NA', 'NA', 'xiàng']"
大获全胜,"['dà', 'NA', 'NA', 'shèng']","['dà', 'NA', 'NA', 'shèng']"
大破大立,"['dà', 'NA', 'dà', 'NA']","['dà', 'NA', 'dà', 'NA']"
大渡口区,"['dà', 'NA', 'NA', 'qū']","['dà', 'NA', 'NA', 'qū']"
大气暖化,"['dà', 'NA', 'NA', 'huà']","['dà', 'NA', 'NA', 'huà']"
大气压力,"['dà', 'NA', 'yā', 'NA']","['dà', 'NA', 'yā', 'NA']"
大武口区,"['dà', 'NA', 'NA', 'qū']","['dà', 'NA', 'NA', 'qū']"
大显神通,"['dà', 'NA', 'NA', 'tōng']","['dà', 'NA', 'NA', 'tōng']"
大方之家,"['dà', 'NA', 'NA', 'jiā']","['dà', 'NA', 'NA', 'jiā']"
大敌当前,"['dà', 'NA', 'dāng', 'NA']","['dà', 'NA', 'dāng', 'NA']"
大摇大摆,"['dà', 'NA', 'dà', 'NA']","['dà', 'NA', 'dà', 'NA']"
大投资家,"['dà', 'NA', 'NA', 'jiā']","['dà', 'NA', 'NA', 'jiā']"
大惑不解,"['dà', 'NA', 'NA', 'jiě']","['dà', 'NA', 'NA', 'jiě']"
大惊失色,"['dà', 'NA', 'NA', 'sè']","['dà', 'NA', 'NA', 'sè']"
大彻大悟,"['dà', 'NA', 'dà', 'NA']","['dà', 'NA', 'dà', 'NA']"
大小三度,"['dà', 'NA', 'NA', 'dù']","['dà', 'NA', 'NA', 'dù']"
大富大贵,"['dà', 'NA', 'dà', 'NA']","['dà', 'NA', 'dà', 'NA']"
大大方方,"['dà', 'dà', 'NA', 'NA']","['dà', 'dà', 'NA', 'NA']"
大大小小,"['dà', 'dà', 'NA', 'NA']","['dà', 'dà', 'NA', 'NA']"
大国家党,"['dà', 'NA', 'jiā', 'NA']","['dà', 'NA', 'jiā', 'NA']"
大喜过望,"['dà', 'NA', 'guò', 'NA']","['dà', 'NA', 'guò', 'NA']"
大喊大叫,"['dà', 'NA', 'dà', 'NA']","['dà', 'NA', 'dà', 'NA']"
大<unk>一番,"['dà', 'NA', 'NA', 'fān']","['dà', 'NA', 'NA', 'fān']"
大呼拉尔,"['dà', 'NA', 'lā', 'NA']","['dà', 'NA', 'lā', 'NA']"
大吉大利,"['dà', 'NA', 'dà', 'NA']","['dà', 'NA', 'dà', 'NA']"
大吃苦头,"['dà', 'NA', 'NA', 'tou']","['dà', 'NA', 'NA', 'tou']"
大包大揽,"['dà', 'NA', 'dà', 'NA']","['dà', 'NA', 'dà', 'NA']"
大众汽车,"['dà', 'NA', 'NA', 'chē']","['dà', 'NA', 'NA', 'chē']"
大众文化,"['dà', 'NA', 'NA', 'huà']","['dà', 'NA', 'NA', 'huà']"
大不里士,"['dà', 'NA', 'lǐ', 'NA']","['dà', 'NA', 'lǐ', 'NA']"
地球大气,"['dì', 'NA', 'dà', 'NA']","['dì', 'NA', 'dà', 'NA']"
地大物博,"['dì', 'dà', 'NA', 'NA']","['dì', 'dà', 'NA', 'NA']"
地产大亨,"['dì', 'NA', 'dà', 'NA']","['dì', 'NA', 'dà', 'NA']"
四大皆空,"['NA', 'dà', 'NA', 'kōng']","['NA', 'dà', 'NA', 'kōng']"
四大天王,"['NA', 'dà', 'NA', 'wáng']","['NA', 'dà', 'NA', 'wáng']"
四大名著,"['NA', 'dà', 'NA', 'zhù']","['NA', 'dà', 'NA', 'zhù']"
台湾大学,"['tái', 'NA', 'dà', 'NA']","['tái', 'NA', 'dà', 'NA']"
发扬光大,"['fā', 'NA', 'NA', 'dà']","['fā', 'NA', 'NA', 'dà']"
南开大学,"['nán', 'NA', 'dà', 'NA']","['nán', 'NA', 'dà', 'NA']"
南京大学,"['nán', 'NA', 'dà', 'NA']","['nán', 'NA', 'dà', 'NA']"
加大力度,"['NA', 'dà', 'NA', 'dù']","['NA', 'dà', 'NA', 'dù']"
光明正大,"['NA', 'NA', 'zhèng', 'dà']","['NA', 'NA', 'zhèng', 'dà']"
元恶大憝,"['NA', 'è', 'dà', 'NA']","['NA', 'è', 'dà', 'NA']"
催泪大片,"['NA', 'NA', 'dà', 'piàn']","['NA', 'NA', 'dà', 'piàn']"
产粮大省,"['NA', 'NA', 'dà', 'shěng']","['NA', 'NA', 'dà', 'shěng']"
交通大学,"['NA', 'tōng', 'dà', 'NA']","['NA', 'tōng', 'dà', 'NA']"
亚欧大陆,"['NA', 'NA', 'dà', 'lù']","['NA', 'NA', 'dà', 'lù']"
五角大楼,"['NA', 'jiǎo', 'dà', 'NA']","['NA', 'jiǎo', 'dà', 'NA']"
丹瑞大将,"['NA', 'NA', 'dà', 'jiàng']","['NA', 'NA', 'dà', 'jiàng']"
东南大学,"['NA', 'nán', 'dà', 'NA']","['NA', 'nán', 'dà', 'NA']"
世宗大王,"['NA', 'NA', 'dà', 'wáng']","['NA', 'NA', 'dà', 'wáng']"
万事大吉,"['wàn', 'NA', 'dà', 'NA']","['wàn', 'NA', 'dà', 'NA']"
鼎鼎大名,"['NA', 'NA', 'dà', 'NA']","['NA', 'NA', 'dà', 'NA']"
鹅毛大雪,"['NA', 'NA', 'dà', 'NA']","['NA', 'NA', 'dà', 'NA']"
鸿图大计,"['NA', 'NA', 'dà', 'NA']","['NA', 'NA', 'dà', 'NA']"
香港大学,"['NA', 'NA', 'dà', 'NA']","['NA', 'NA', 'dà', 'NA']"
<unk><unk>大餐,"['NA', 'NA', 'dà', 'NA']","['NA', 'NA', 'dà', 'NA']"
顾全大局,"['NA', 'NA', 'dà', 'NA']","['NA', 'NA', 'dà', 'NA']"
青马大桥,"['NA', 'NA', 'dà', 'NA']","['NA', 'NA', 'dà', 'NA']"
雄才大略,"['NA', 'NA', 'dà', 'NA']","['NA', 'NA', 'dà', 'NA']"
春秋繁露,"['NA', 'NA', 'fán', 'lù']","['NA', 'NA', 'fán', 'lù']"
初露锋芒,"['NA', 'lù', 'NA', 'máng']","['NA', 'lù', 'NA', 'máng']"
露齿而笑,"['lù', 'NA', 'NA', 'NA']","['lù', 'NA', 'NA', 'NA']"
已作故人,"['yǐ', 'zuò', 'NA', 'NA']","['yǐ', 'zuò', 'NA', 'NA']"
已作出保,"['yǐ', 'zuò', 'NA', 'NA']","['yǐ', 'zuò', 'NA', 'NA']"
仅此而已,"['jǐn', 'NA', 'NA', 'yǐ']","['jǐn', 'NA', 'NA', 'yǐ']"
为时已晚,"['wéi', 'NA', 'yǐ', 'NA']","['wéi', 'NA', 'yǐ', 'NA']"
死而后已,"['NA', 'NA', 'NA', 'yǐ']","['NA', 'NA', 'NA', 'yǐ']"
赞叹不已,"['NA', 'NA', 'NA', 'yǐ']","['NA', 'NA', 'NA', 'yǐ']"
熟人熟事,"['shú', 'NA', 'shú', 'NA']","['shú', 'NA', 'shú', 'NA']"
驾轻就熟,"['NA', 'NA', 'NA', 'shú']","['NA', 'NA', 'NA', 'shú']"
耳熟能详,"['NA', 'shú', 'NA', 'NA']","['NA', 'shú', 'NA', 'NA']"
生米熟饭,"['NA', 'NA', 'shú', 'NA']","['NA', 'NA', 'shú', 'NA']"
和颜悦色,"['hé', 'NA', 'NA', 'sè']","['hé', 'NA', 'NA', 'sè']"
和达清夫,"['hé', 'NA', 'NA', 'fū']","['hé', 'NA', 'NA', 'fū']"
和衣而卧,"['hé', 'yī', 'NA', 'NA']","['hé', 'yī', 'NA', 'NA']"
和林格尔,"['hé', 'NA', 'gé', 'NA']","['hé', 'NA', 'gé', 'NA']"
